ImageData,Label
"[[[0.6745098  0.7372549  0.62745098]
  [0.67843137 0.74117647 0.62745098]
  [0.65882353 0.7254902  0.60392157]
  ...
  [0.62352941 0.66666667 0.5254902 ]
  [0.76862745 0.77254902 0.63921569]
  [0.7254902  0.7372549  0.60392157]]

 [[0.62352941 0.68627451 0.56862745]
  [0.62352941 0.68627451 0.56862745]
  [0.62745098 0.69019608 0.56078431]
  ...
  [0.68235294 0.70588235 0.56470588]
  [0.76078431 0.76078431 0.61176471]
  [0.71764706 0.72941176 0.59607843]]

 [[0.54509804 0.61960784 0.4745098 ]
  [0.58039216 0.64705882 0.50980392]
  [0.60392157 0.6745098  0.51764706]
  ...
  [0.74117647 0.74509804 0.59607843]
  [0.75294118 0.75686275 0.61568627]
  [0.70980392 0.7254902  0.60392157]]

 ...

 [[0.41176471 0.55294118 0.21960784]
  [0.40392157 0.55294118 0.20784314]
  [0.40784314 0.55686275 0.20784314]
  ...
  [0.31372549 0.43921569 0.22352941]
  [0.3372549  0.45490196 0.25882353]
  [0.38431373 0.49803922 0.30980392]]

 [[0.40784314 0.54901961 0.21176471]
  [0.40784314 0.55686275 0.21176471]
  [0.41960784 0.56078431 0.21568627]
  ...
  [0.29411765 0.43137255 0.21176471]
  [0.3372549  0.45882353 0.2627451 ]
  [0.37647059 0.49019608 0.31372549]]

 [[0.42352941 0.55686275 0.23529412]
  [0.41960784 0.56078431 0.22745098]
  [0.42745098 0.56862745 0.22745098]
  ...
  [0.29803922 0.43137255 0.21568627]
  [0.3254902  0.45882353 0.25490196]
  [0.38431373 0.49411765 0.32941176]]]",Powdery
"[[[0.25098039 0.43921569 0.25098039]
  [0.25882353 0.44313725 0.25098039]
  [0.2745098  0.45098039 0.25490196]
  ...
  [0.40784314 0.58823529 0.32156863]
  [0.41176471 0.58431373 0.32156863]
  [0.40392157 0.56470588 0.31372549]]

 [[0.24705882 0.43529412 0.24313725]
  [0.25882353 0.43921569 0.24705882]
  [0.28235294 0.45882353 0.25882353]
  ...
  [0.39607843 0.6        0.29803922]
  [0.41176471 0.6        0.31372549]
  [0.40784314 0.58431373 0.30980392]]

 [[0.2627451  0.45098039 0.25098039]
  [0.27058824 0.45098039 0.25882353]
  [0.30588235 0.47843137 0.28235294]
  ...
  [0.38823529 0.60392157 0.26666667]
  [0.39215686 0.60392157 0.27843137]
  [0.39607843 0.6        0.29019608]]

 ...

 [[0.35294118 0.57647059 0.30196078]
  [0.38823529 0.6        0.3254902 ]
  [0.41176471 0.61176471 0.34901961]
  ...
  [0.67058824 0.80784314 0.71372549]
  [0.67843137 0.81176471 0.7254902 ]
  [0.74509804 0.85882353 0.8       ]]

 [[0.32941176 0.54901961 0.28235294]
  [0.34901961 0.55686275 0.29019608]
  [0.37647059 0.57254902 0.30980392]
  ...
  [0.67058824 0.81176471 0.70980392]
  [0.65098039 0.78823529 0.69019608]
  [0.71372549 0.83529412 0.77254902]]

 [[0.3254902  0.54117647 0.27843137]
  [0.33333333 0.54117647 0.2745098 ]
  [0.35294118 0.55294118 0.29019608]
  ...
  [0.66666667 0.81176471 0.70196078]
  [0.64313725 0.78823529 0.68235294]
  [0.69803922 0.82745098 0.75686275]]]",Powdery
"[[[0.36470588 0.44313725 0.18823529]
  [0.47843137 0.5254902  0.25098039]
  [0.61176471 0.61960784 0.4       ]
  ...
  [0.76862745 0.8        0.58039216]
  [0.84705882 0.86666667 0.63921569]
  [0.83529412 0.8627451  0.61960784]]

 [[0.48627451 0.51764706 0.2745098 ]
  [0.58039216 0.57647059 0.36862745]
  [0.61960784 0.60784314 0.43137255]
  ...
  [0.69803922 0.72941176 0.52156863]
  [0.79215686 0.80784314 0.58039216]
  [0.80392157 0.82745098 0.58823529]]

 [[0.59607843 0.58039216 0.41568627]
  [0.60784314 0.57647059 0.43529412]
  [0.58823529 0.58039216 0.41176471]
  ...
  [0.59607843 0.62352941 0.43921569]
  [0.67058824 0.67843137 0.48235294]
  [0.7372549  0.75686275 0.53333333]]

 ...

 [[0.52941176 0.61568627 0.36862745]
  [0.51372549 0.59607843 0.36078431]
  [0.48627451 0.57254902 0.32941176]
  ...
  [0.57647059 0.64705882 0.36862745]
  [0.59215686 0.65490196 0.48235294]
  [0.68627451 0.73333333 0.67058824]]

 [[0.50588235 0.59215686 0.34509804]
  [0.48235294 0.56862745 0.3254902 ]
  [0.4627451  0.54901961 0.29803922]
  ...
  [0.56078431 0.63137255 0.34509804]
  [0.58039216 0.65490196 0.45490196]
  [0.65882353 0.70588235 0.61960784]]

 [[0.46666667 0.55294118 0.30588235]
  [0.44705882 0.5372549  0.29019608]
  [0.44705882 0.54509804 0.28627451]
  ...
  [0.56862745 0.62745098 0.41176471]
  [0.56862745 0.61960784 0.4745098 ]
  [0.63921569 0.69019608 0.59607843]]]",Powdery
"[[[0.50980392 0.50980392 0.48627451]
  [0.51372549 0.50588235 0.47843137]
  [0.51764706 0.50588235 0.4745098 ]
  ...
  [0.54901961 0.6        0.43137255]
  [0.54509804 0.60784314 0.43529412]
  [0.51764706 0.6        0.42352941]]

 [[0.48627451 0.48627451 0.46666667]
  [0.49019608 0.48627451 0.45882353]
  [0.47843137 0.47058824 0.44313725]
  ...
  [0.53333333 0.58823529 0.42745098]
  [0.52941176 0.59607843 0.42745098]
  [0.49019608 0.58431373 0.40392157]]

 [[0.45490196 0.44705882 0.42352941]
  [0.46666667 0.46666667 0.43921569]
  [0.45098039 0.45098039 0.41176471]
  ...
  [0.51764706 0.58431373 0.41960784]
  [0.50196078 0.58039216 0.41176471]
  [0.4745098  0.57254902 0.39607843]]

 ...

 [[0.41176471 0.47058824 0.31764706]
  [0.38431373 0.43529412 0.29019608]
  [0.35294118 0.4        0.25882353]
  ...
  [0.52941176 0.62352941 0.45882353]
  [0.52941176 0.62745098 0.47058824]
  [0.53333333 0.63137255 0.4745098 ]]

 [[0.38431373 0.44705882 0.29803922]
  [0.36862745 0.41960784 0.2627451 ]
  [0.33333333 0.38431373 0.23529412]
  ...
  [0.56470588 0.64705882 0.48627451]
  [0.54509804 0.63529412 0.47843137]
  [0.5372549  0.62745098 0.4745098 ]]

 [[0.34901961 0.42745098 0.27058824]
  [0.34509804 0.4        0.24313725]
  [0.31764706 0.37254902 0.21960784]
  ...
  [0.62352941 0.68235294 0.54901961]
  [0.59215686 0.65490196 0.51372549]
  [0.56470588 0.62745098 0.48235294]]]",Powdery
"[[[0.16862745 0.22745098 0.0745098 ]
  [0.26666667 0.32941176 0.14509804]
  [0.35686275 0.41568627 0.21960784]
  ...
  [0.14901961 0.20392157 0.10196078]
  [0.14509804 0.19607843 0.09803922]
  [0.14117647 0.19607843 0.09411765]]

 [[0.18823529 0.24313725 0.09019608]
  [0.2745098  0.3372549  0.16078431]
  [0.36470588 0.42352941 0.23921569]
  ...
  [0.16470588 0.21568627 0.10980392]
  [0.16078431 0.21176471 0.10588235]
  [0.15686275 0.20784314 0.10196078]]

 [[0.19215686 0.25490196 0.09411765]
  [0.28235294 0.34509804 0.16862745]
  [0.38039216 0.43529412 0.25098039]
  ...
  [0.17647059 0.22745098 0.11764706]
  [0.16862745 0.22745098 0.11372549]
  [0.16470588 0.21960784 0.10588235]]

 ...

 [[0.10588235 0.16470588 0.0627451 ]
  [0.12941176 0.19607843 0.07843137]
  [0.15294118 0.21960784 0.09803922]
  ...
  [0.41176471 0.44705882 0.19215686]
  [0.3254902  0.35686275 0.19215686]
  [0.3254902  0.36078431 0.2       ]]

 [[0.16078431 0.22352941 0.09803922]
  [0.18431373 0.24705882 0.11372549]
  [0.20392157 0.2745098  0.12941176]
  ...
  [0.36470588 0.39607843 0.2       ]
  [0.34117647 0.37254902 0.22352941]
  [0.34509804 0.38039216 0.21568627]]

 [[0.2        0.27058824 0.1254902 ]
  [0.21568627 0.2745098  0.12156863]
  [0.22745098 0.29803922 0.1254902 ]
  ...
  [0.46666667 0.48627451 0.31764706]
  [0.42352941 0.44705882 0.30980392]
  [0.38431373 0.41568627 0.24313725]]]",Powdery
"[[[0.58431373 0.71372549 0.37647059]
  [0.54117647 0.6627451  0.35686275]
  [0.49019608 0.60392157 0.32941176]
  ...
  [0.42352941 0.51372549 0.29411765]
  [0.40784314 0.49019608 0.27058824]
  [0.34117647 0.43529412 0.19215686]]

 [[0.61960784 0.74509804 0.4       ]
  [0.57254902 0.69803922 0.38431373]
  [0.52156863 0.63921569 0.35686275]
  ...
  [0.42745098 0.52156863 0.30980392]
  [0.42745098 0.50588235 0.30196078]
  [0.37254902 0.45882353 0.22352941]]

 [[0.65490196 0.77647059 0.41960784]
  [0.60392157 0.72941176 0.41176471]
  [0.55294118 0.67058824 0.38039216]
  ...
  [0.43137255 0.5254902  0.31372549]
  [0.44313725 0.52156863 0.3254902 ]
  [0.38431373 0.4745098  0.24705882]]

 ...

 [[0.48627451 0.59215686 0.35686275]
  [0.57647059 0.63921569 0.41568627]
  [0.67843137 0.70196078 0.49803922]
  ...
  [0.54509804 0.6        0.4745098 ]
  [0.50980392 0.56862745 0.43137255]
  [0.48235294 0.54509804 0.39607843]]

 [[0.53333333 0.61960784 0.38823529]
  [0.60784314 0.65882353 0.43921569]
  [0.69803922 0.70980392 0.51372549]
  ...
  [0.57254902 0.63137255 0.51372549]
  [0.52156863 0.59215686 0.45490196]
  [0.49411765 0.57254902 0.41960784]]

 [[0.60784314 0.67058824 0.44705882]
  [0.6627451  0.69803922 0.48235294]
  [0.71764706 0.72941176 0.52941176]
  ...
  [0.57254902 0.63921569 0.50980392]
  [0.52156863 0.60392157 0.45490196]
  [0.49803922 0.58431373 0.43529412]]]",Powdery
"[[[0.26666667 0.44705882 0.09411765]
  [0.25490196 0.44705882 0.08235294]
  [0.27058824 0.45098039 0.08235294]
  ...
  [0.35294118 0.51372549 0.29411765]
  [0.35294118 0.50980392 0.27843137]
  [0.3372549  0.50196078 0.25882353]]

 [[0.2627451  0.44705882 0.10196078]
  [0.25882353 0.44705882 0.08627451]
  [0.26666667 0.45098039 0.07843137]
  ...
  [0.34901961 0.50588235 0.28235294]
  [0.33333333 0.49803922 0.25490196]
  [0.31764706 0.49019608 0.25098039]]

 [[0.2627451  0.44313725 0.10196078]
  [0.25882353 0.44705882 0.08235294]
  [0.2745098  0.45490196 0.08235294]
  ...
  [0.34901961 0.50196078 0.2745098 ]
  [0.32156863 0.48627451 0.25882353]
  [0.30588235 0.48235294 0.24705882]]

 ...

 [[0.58039216 0.6627451  0.43529412]
  [0.5254902  0.61568627 0.40784314]
  [0.44313725 0.54509804 0.34117647]
  ...
  [0.10980392 0.23529412 0.05098039]
  [0.11764706 0.24313725 0.05490196]
  [0.1254902  0.25882353 0.0627451 ]]

 [[0.58431373 0.65490196 0.43529412]
  [0.54509804 0.63137255 0.41568627]
  [0.44705882 0.54901961 0.34509804]
  ...
  [0.11372549 0.23529412 0.05490196]
  [0.11764706 0.25490196 0.0627451 ]
  [0.1254902  0.27058824 0.0627451 ]]

 [[0.56470588 0.62745098 0.41568627]
  [0.54509804 0.62352941 0.4       ]
  [0.43921569 0.5372549  0.32941176]
  ...
  [0.11372549 0.23921569 0.05490196]
  [0.1254902  0.25882353 0.06666667]
  [0.1254902  0.27843137 0.0627451 ]]]",Powdery
"[[[0.56862745 0.6627451  0.50588235]
  [0.62745098 0.72941176 0.57254902]
  [0.56078431 0.6745098  0.49803922]
  ...
  [0.42745098 0.56862745 0.40392157]
  [0.40784314 0.54509804 0.38039216]
  [0.43921569 0.55686275 0.40392157]]

 [[0.49803922 0.59215686 0.42745098]
  [0.6        0.69411765 0.53333333]
  [0.63921569 0.72941176 0.56862745]
  ...
  [0.42352941 0.56078431 0.38823529]
  [0.40784314 0.5372549  0.37254902]
  [0.44313725 0.54117647 0.41176471]]

 [[0.38039216 0.49019608 0.28627451]
  [0.50980392 0.60392157 0.42745098]
  [0.64705882 0.7254902  0.56470588]
  ...
  [0.4        0.53333333 0.36078431]
  [0.38823529 0.51372549 0.34509804]
  [0.43921569 0.53333333 0.40392157]]

 ...

 [[0.52941176 0.5254902  0.44313725]
  [0.59607843 0.57647059 0.49019608]
  [0.65098039 0.63529412 0.5254902 ]
  ...
  [0.48627451 0.49019608 0.4       ]
  [0.50588235 0.51764706 0.41176471]
  [0.48235294 0.49019608 0.39215686]]

 [[0.51764706 0.54117647 0.43529412]
  [0.49019608 0.49411765 0.41176471]
  [0.49803922 0.49019608 0.41960784]
  ...
  [0.49803922 0.49411765 0.41176471]
  [0.50196078 0.50980392 0.41176471]
  [0.49803922 0.51372549 0.41176471]]

 [[0.51764706 0.57254902 0.43529412]
  [0.50588235 0.5372549  0.42745098]
  [0.49803922 0.50588235 0.42352941]
  ...
  [0.50588235 0.49803922 0.41960784]
  [0.50588235 0.50980392 0.41960784]
  [0.50196078 0.52941176 0.43137255]]]",Powdery
"[[[0.25882353 0.4        0.16078431]
  [0.2627451  0.4        0.16470588]
  [0.26666667 0.40392157 0.17254902]
  ...
  [0.22745098 0.35686275 0.12156863]
  [0.22745098 0.35294118 0.12156863]
  [0.24313725 0.36470588 0.13333333]]

 [[0.25882353 0.4        0.15686275]
  [0.2627451  0.4        0.16078431]
  [0.2627451  0.4        0.16078431]
  ...
  [0.25882353 0.38823529 0.15294118]
  [0.25882353 0.37647059 0.14509804]
  [0.25490196 0.37647059 0.14509804]]

 [[0.25098039 0.4        0.14901961]
  [0.25490196 0.39607843 0.14901961]
  [0.2627451  0.4        0.15686275]
  ...
  [0.2745098  0.41568627 0.17254902]
  [0.27058824 0.39607843 0.16470588]
  [0.28235294 0.4        0.16862745]]

 ...

 [[0.3254902  0.43921569 0.25882353]
  [0.3254902  0.43921569 0.25882353]
  [0.31764706 0.43137255 0.24313725]
  ...
  [0.21176471 0.32941176 0.1372549 ]
  [0.19215686 0.34509804 0.14117647]
  [0.18431373 0.34509804 0.1372549 ]]

 [[0.32941176 0.43921569 0.27058824]
  [0.32156863 0.43529412 0.26666667]
  [0.32156863 0.43529412 0.25882353]
  ...
  [0.2        0.31764706 0.13333333]
  [0.18039216 0.33333333 0.1372549 ]
  [0.17647059 0.32941176 0.12941176]]

 [[0.3372549  0.44705882 0.28627451]
  [0.32941176 0.44313725 0.28235294]
  [0.3254902  0.43529412 0.2745098 ]
  ...
  [0.19607843 0.30196078 0.12941176]
  [0.18431373 0.32941176 0.1372549 ]
  [0.18039216 0.33333333 0.12941176]]]",Powdery
"[[[0.47058824 0.64705882 0.50196078]
  [0.45882353 0.64705882 0.49411765]
  [0.43137255 0.62745098 0.47058824]
  ...
  [0.43137255 0.54117647 0.43529412]
  [0.30588235 0.42352941 0.31764706]
  [0.22745098 0.37647059 0.25098039]]

 [[0.50588235 0.68627451 0.54117647]
  [0.49803922 0.69019608 0.54509804]
  [0.48627451 0.67843137 0.53333333]
  ...
  [0.19607843 0.30980392 0.20784314]
  [0.21568627 0.34509804 0.24313725]
  [0.23529412 0.38431373 0.2745098 ]]

 [[0.54117647 0.72156863 0.58431373]
  [0.54117647 0.72156863 0.58823529]
  [0.53333333 0.71764706 0.58431373]
  ...
  [0.14901961 0.26666667 0.16862745]
  [0.19607843 0.34509804 0.23921569]
  [0.24705882 0.40392157 0.29803922]]

 ...

 [[0.25882353 0.40784314 0.20392157]
  [0.23529412 0.39215686 0.21176471]
  [0.26666667 0.4        0.25490196]
  ...
  [0.26666667 0.50980392 0.23137255]
  [0.2745098  0.50980392 0.26666667]
  [0.28235294 0.50196078 0.29411765]]

 [[0.2745098  0.43921569 0.24313725]
  [0.26666667 0.40784314 0.24705882]
  [0.29803922 0.41568627 0.27843137]
  ...
  [0.27058824 0.50196078 0.25098039]
  [0.2745098  0.49803922 0.29019608]
  [0.27843137 0.48627451 0.30588235]]

 [[0.29803922 0.45490196 0.27058824]
  [0.29803922 0.43921569 0.28235294]
  [0.3372549  0.45490196 0.31372549]
  ...
  [0.2627451  0.49019608 0.2745098 ]
  [0.26666667 0.48627451 0.30588235]
  [0.26666667 0.4745098  0.32156863]]]",Powdery
"[[[0.45098039 0.51372549 0.41568627]
  [0.41176471 0.48627451 0.3254902 ]
  [0.4        0.47058824 0.29803922]
  ...
  [0.4        0.52941176 0.35294118]
  [0.41568627 0.5372549  0.38039216]
  [0.43529412 0.54901961 0.41568627]]

 [[0.44705882 0.50980392 0.41176471]
  [0.41960784 0.49411765 0.36862745]
  [0.40392157 0.47843137 0.30196078]
  ...
  [0.39607843 0.51372549 0.3372549 ]
  [0.40392157 0.52156863 0.36078431]
  [0.42352941 0.53333333 0.4       ]]

 [[0.43529412 0.50588235 0.39607843]
  [0.43137255 0.50196078 0.38823529]
  [0.39607843 0.47058824 0.29803922]
  ...
  [0.39607843 0.50588235 0.34117647]
  [0.39607843 0.50588235 0.34901961]
  [0.40784314 0.52156863 0.38431373]]

 ...

 [[0.76078431 0.87058824 0.56862745]
  [0.77647059 0.88235294 0.60392157]
  [0.78039216 0.88235294 0.60784314]
  ...
  [0.64313725 0.73333333 0.51372549]
  [0.64705882 0.7372549  0.5254902 ]
  [0.65098039 0.74117647 0.5372549 ]]

 [[0.78039216 0.88627451 0.6       ]
  [0.79607843 0.89803922 0.62745098]
  [0.8        0.90196078 0.63137255]
  ...
  [0.64705882 0.7372549  0.51372549]
  [0.65882353 0.74509804 0.52156863]
  [0.66666667 0.74901961 0.5372549 ]]

 [[0.79215686 0.89803922 0.61176471]
  [0.8        0.90588235 0.63137255]
  [0.8        0.90980392 0.63921569]
  ...
  [0.65098039 0.7372549  0.50980392]
  [0.6627451  0.74509804 0.5254902 ]
  [0.67058824 0.75294118 0.54117647]]]",Powdery
"[[[0.62745098 0.68235294 0.51372549]
  [0.58431373 0.60784314 0.43921569]
  [0.54117647 0.5254902  0.36862745]
  ...
  [0.34117647 0.50196078 0.25882353]
  [0.34509804 0.49803922 0.27843137]
  [0.34509804 0.49019608 0.27843137]]

 [[0.61176471 0.68627451 0.49019608]
  [0.58431373 0.61960784 0.44313725]
  [0.54117647 0.53333333 0.36862745]
  ...
  [0.34509804 0.50588235 0.26666667]
  [0.36078431 0.50196078 0.28627451]
  [0.35686275 0.49411765 0.28627451]]

 [[0.58431373 0.6745098  0.45098039]
  [0.57647059 0.62745098 0.42745098]
  [0.55686275 0.57647059 0.40784314]
  ...
  [0.35294118 0.51372549 0.26666667]
  [0.36470588 0.51372549 0.2745098 ]
  [0.36470588 0.50980392 0.28627451]]

 ...

 [[0.55294118 0.6627451  0.44705882]
  [0.61176471 0.72941176 0.50980392]
  [0.67058824 0.79607843 0.56078431]
  ...
  [0.34117647 0.49019608 0.29019608]
  [0.33333333 0.48235294 0.27843137]
  [0.3254902  0.47058824 0.27058824]]

 [[0.55686275 0.6627451  0.43529412]
  [0.60784314 0.7254902  0.50196078]
  [0.65098039 0.78039216 0.55294118]
  ...
  [0.3254902  0.47843137 0.27058824]
  [0.3254902  0.46666667 0.26666667]
  [0.32156863 0.45882353 0.25882353]]

 [[0.55294118 0.65490196 0.42352941]
  [0.59215686 0.70980392 0.48627451]
  [0.63921569 0.76862745 0.5372549 ]
  ...
  [0.32156863 0.4745098  0.26666667]
  [0.30980392 0.45882353 0.25490196]
  [0.30588235 0.45098039 0.25098039]]]",Powdery
"[[[0.59607843 0.65882353 0.58823529]
  [0.61960784 0.6627451  0.59215686]
  [0.61568627 0.6627451  0.6       ]
  ...
  [0.4627451  0.58823529 0.50196078]
  [0.4627451  0.6        0.50980392]
  [0.4627451  0.60392157 0.50588235]]

 [[0.58039216 0.63529412 0.55294118]
  [0.58431373 0.63137255 0.55294118]
  [0.62352941 0.6627451  0.59607843]
  ...
  [0.45490196 0.59215686 0.50980392]
  [0.45490196 0.6        0.51764706]
  [0.46666667 0.60392157 0.50980392]]

 [[0.5372549  0.60392157 0.51372549]
  [0.53333333 0.59215686 0.50196078]
  [0.57254902 0.62352941 0.55294118]
  ...
  [0.45098039 0.59215686 0.50196078]
  [0.45098039 0.6        0.51764706]
  [0.45882353 0.6        0.51372549]]

 ...

 [[0.4627451  0.54117647 0.43137255]
  [0.56078431 0.60392157 0.49411765]
  [0.61960784 0.63529412 0.52941176]
  ...
  [0.41960784 0.59607843 0.46666667]
  [0.41568627 0.58823529 0.45098039]
  [0.42352941 0.59215686 0.45882353]]

 [[0.48235294 0.56470588 0.44705882]
  [0.57647059 0.61960784 0.50588235]
  [0.64313725 0.65490196 0.54901961]
  ...
  [0.44313725 0.61568627 0.49803922]
  [0.43921569 0.61176471 0.49019608]
  [0.43529412 0.60784314 0.48235294]]

 [[0.50588235 0.58431373 0.4627451 ]
  [0.59607843 0.63529412 0.52156863]
  [0.6627451  0.67058824 0.56470588]
  ...
  [0.4745098  0.63529412 0.52941176]
  [0.46666667 0.63529412 0.52156863]
  [0.4627451  0.62745098 0.51372549]]]",Powdery
"[[[0.28235294 0.39607843 0.11764706]
  [0.28235294 0.39607843 0.11372549]
  [0.27843137 0.39607843 0.12156863]
  ...
  [0.78431373 0.83529412 0.59215686]
  [0.7372549  0.79607843 0.56470588]
  [0.69411765 0.74509804 0.56470588]]

 [[0.30588235 0.41960784 0.12941176]
  [0.31764706 0.41960784 0.12156863]
  [0.30980392 0.41176471 0.11764706]
  ...
  [0.83137255 0.86666667 0.64705882]
  [0.78039216 0.81960784 0.61176471]
  [0.71764706 0.75294118 0.58823529]]

 [[0.30196078 0.41960784 0.1254902 ]
  [0.3372549  0.43529412 0.1254902 ]
  [0.34901961 0.43529412 0.10980392]
  ...
  [0.82352941 0.85882353 0.64313725]
  [0.78431373 0.81568627 0.61960784]
  [0.72156863 0.74901961 0.58823529]]

 ...

 [[0.80784314 0.85490196 0.55686275]
  [0.81176471 0.85882353 0.55294118]
  [0.80392157 0.85098039 0.55686275]
  ...
  [0.69019608 0.72156863 0.56078431]
  [0.70980392 0.74901961 0.58039216]
  [0.71764706 0.75686275 0.59215686]]

 [[0.80392157 0.84705882 0.56862745]
  [0.81176471 0.85490196 0.56862745]
  [0.80392157 0.85098039 0.57647059]
  ...
  [0.6627451  0.70196078 0.54117647]
  [0.70196078 0.7372549  0.57647059]
  [0.70588235 0.74509804 0.58039216]]

 [[0.79607843 0.83137255 0.58823529]
  [0.81176471 0.85882353 0.6       ]
  [0.81176471 0.85490196 0.61176471]
  ...
  [0.62352941 0.66666667 0.50980392]
  [0.67058824 0.71372549 0.55294118]
  [0.68235294 0.7254902  0.56078431]]]",Powdery
"[[[0.4        0.52156863 0.29019608]
  [0.4        0.5254902  0.29411765]
  [0.43921569 0.55294118 0.36078431]
  ...
  [0.52156863 0.64313725 0.43529412]
  [0.46666667 0.58823529 0.39215686]
  [0.41960784 0.54509804 0.35686275]]

 [[0.38039216 0.50588235 0.28627451]
  [0.40784314 0.5254902  0.34117647]
  [0.45882353 0.56470588 0.40392157]
  ...
  [0.48235294 0.59607843 0.40784314]
  [0.41960784 0.54509804 0.36078431]
  [0.36078431 0.49803922 0.32941176]]

 [[0.43921569 0.57254902 0.44313725]
  [0.5254902  0.65098039 0.57647059]
  [0.55294118 0.6745098  0.59215686]
  ...
  [0.43137255 0.54901961 0.38039216]
  [0.37254902 0.49803922 0.34509804]
  [0.31764706 0.45490196 0.30980392]]

 ...

 [[0.34509804 0.4        0.22745098]
  [0.32941176 0.38431373 0.19607843]
  [0.28235294 0.37254902 0.17647059]
  ...
  [0.60784314 0.72941176 0.44313725]
  [0.61176471 0.73333333 0.44313725]
  [0.6        0.72156863 0.42352941]]

 [[0.32156863 0.38039216 0.19607843]
  [0.30588235 0.37254902 0.18039216]
  [0.23921569 0.34901961 0.14117647]
  ...
  [0.6        0.7254902  0.43137255]
  [0.60392157 0.7254902  0.42352941]
  [0.59607843 0.72156863 0.41176471]]

 [[0.31372549 0.38039216 0.18823529]
  [0.27058824 0.35686275 0.16078431]
  [0.19607843 0.3254902  0.11764706]
  ...
  [0.58431373 0.70980392 0.41176471]
  [0.59215686 0.72156863 0.41176471]
  [0.59607843 0.7254902  0.40392157]]]",Powdery
"[[[0.25490196 0.4        0.1372549 ]
  [0.38431373 0.50980392 0.17254902]
  [0.50588235 0.62352941 0.2627451 ]
  ...
  [0.74117647 0.81568627 0.61960784]
  [0.81176471 0.85098039 0.67843137]
  [0.83529412 0.87058824 0.69019608]]

 [[0.29019608 0.43137255 0.15686275]
  [0.39215686 0.51372549 0.18431373]
  [0.49019608 0.60784314 0.26666667]
  ...
  [0.75686275 0.82745098 0.63137255]
  [0.82352941 0.8627451  0.69411765]
  [0.85882353 0.89019608 0.71372549]]

 [[0.32156863 0.45098039 0.18823529]
  [0.39607843 0.50980392 0.21568627]
  [0.4627451  0.57254902 0.27058824]
  ...
  [0.78431373 0.84705882 0.65882353]
  [0.85490196 0.89411765 0.72941176]
  [0.89019608 0.91372549 0.74901961]]

 ...

 [[0.51372549 0.6627451  0.57647059]
  [0.50588235 0.65490196 0.55686275]
  [0.54117647 0.67843137 0.59215686]
  ...
  [0.70588235 0.78823529 0.75294118]
  [0.68235294 0.74509804 0.72156863]
  [0.67843137 0.75686275 0.74901961]]

 [[0.56078431 0.70588235 0.61176471]
  [0.51372549 0.67058824 0.57647059]
  [0.49411765 0.63921569 0.53333333]
  ...
  [0.64705882 0.70196078 0.65098039]
  [0.65098039 0.70196078 0.69411765]
  [0.64705882 0.72941176 0.71764706]]

 [[0.5254902  0.66666667 0.56470588]
  [0.52941176 0.6745098  0.57254902]
  [0.49019608 0.63921569 0.53333333]
  ...
  [0.52156863 0.57647059 0.47843137]
  [0.61568627 0.67843137 0.65882353]
  [0.70980392 0.78039216 0.79215686]]]",Powdery
